User Rating Count,Size,Subtitle_Available,Free_Price,Age_Rating,Description_Length,Genres_Count,Language_EN,Languages_Count,In_App_Count,In_App_Max
53.0,74994688.0,0,1,4,341,4,1,1,0,0.0
31.0,8306688.0,0,1,4,624,3,1,1,0,0.0
1748.0,83760128.0,1,1,4,1356,4,1,1,10,99.99
5.0,5334016.0,0,1,4,684,4,1,1,0,0.0
31.0,7800832.0,0,1,4,197,4,1,1,0,0.0
1144.0,235303936.0,1,1,9,3825,4,1,24,11,19.99
288.0,111211520.0,1,1,4,322,3,1,3,0,0.0
62.0,72068096.0,1,1,4,1841,3,1,1,1,7.99
6.0,331694080.0,0,1,4,1147,3,1,5,3,6.99
6.0,84879360.0,0,1,4,1409,4,1,1,7,14.99
6.0,104798208.0,1,1,9,2201,4,1,1,4,6.99
33.0,394237952.0,1,1,9,2794,3,1,1,3,19.99
126.0,377682944.0,1,1,4,1128,3,1,1,5,1.99
6.0,79671296.0,0,1,9,3750,4,1,4,9,19.99
5.0,259741696.0,1,1,4,3898,4,1,2,2,3.99
15.0,53559296.0,0,1,4,573,3,1,1,5,4.99
33.0,45539328.0,0,1,4,712,4,1,1,1,2.99
9121.0,5421981.0,0,1,4,1705,4,1,1,0,0.0
29.0,172824576.0,0,1,17,788,4,1,1,0,0.0
275.0,157373440.0,1,1,4,2290,4,1,1,10,22.99
5.0,8965120.0,0,1,4,236,4,1,1,0,0.0
25.0,324127744.0,1,1,4,2684,3,1,1,5,9.99
5.0,112525312.0,1,1,4,943,4,1,1,6,99.99
3245.0,737247232.0,1,1,12,2157,4,1,16,7,99.99
868.0,15370240.0,0,1,12,354,4,1,1,0,0.0
535.0,18223104.0,0,1,4,1846,4,1,10,7,7.99
359.0,90418407.0,0,1,9,1703,5,1,1,8,2.99
28.0,330704896.0,1,1,12,2315,4,1,1,10,11.99
1312.0,23293770.0,0,1,4,2823,3,1,3,3,2.99
60.0,91047936.0,1,1,4,690,4,1,16,10,27.99
97.0,18582528.0,0,1,4,1105,2,1,1,1,1.99
197.0,97667072.0,0,1,17,1759,5,1,1,6,39.99
6.0,11386880.0,0,1,4,162,5,1,1,1,2.99
36581.0,69393408.0,1,1,4,761,4,1,1,0,0.0
22.0,80035840.0,0,1,4,904,4,1,8,1,0.99
2356.0,219420672.0,1,1,4,1050,4,1,7,10,99.99
7.0,74512384.0,1,1,17,3221,3,1,1,9,4.99
7.0,25745408.0,0,1,4,659,3,1,2,0,0.0
5.0,74536960.0,0,1,4,1457,4,1,2,4,4.99
1027.0,312684544.0,0,1,9,2025,4,1,33,10,99.99
104.0,133934080.0,1,1,4,2122,4,1,2,10,9.99
3518.0,565898240.0,1,1,9,1519,4,1,10,10,9.99
9.0,58249216.0,0,1,9,1207,3,1,1,6,4.99
15.0,18603008.0,0,1,4,709,3,1,1,0,0.0
9.0,21120000.0,0,1,4,2047,3,1,1,10,0.99
29.0,64237568.0,0,1,4,548,3,1,1,1,2.99
13.0,10585088.0,0,1,4,312,3,1,1,0,0.0
22.0,45342720.0,0,0,4,1068,4,1,1,2,0.99
7.0,6987776.0,0,0,9,1304,3,1,1,0,0.0
38.0,181280768.0,1,1,9,453,4,1,1,2,9.99
54.0,21868544.0,0,1,4,397,4,1,1,2,2.99
66.0,16949248.0,0,0,4,917,3,1,10,5,4.99
120.0,102140928.0,1,1,4,1820,4,1,1,10,9.99
5.0,10634240.0,0,0,4,547,4,1,1,0,0.0
11.0,44244992.0,0,1,4,744,4,1,1,1,2.99
15.0,12832768.0,0,1,4,422,4,1,1,1,1.99
1117.0,30482432.0,0,1,4,1377,3,1,1,1,1.99
8.0,153706496.0,1,0,9,1899,3,1,9,4,45.99
48.0,287682560.0,0,0,9,1997,4,1,1,0,0.0
8.0,24264704.0,0,1,4,987,4,1,1,7,99.99
9.0,235395072.0,1,1,4,267,4,1,1,0,0.0
5326.0,48809984.0,0,0,4,4121,4,1,1,3,4.99
27.0,19038208.0,0,1,4,1017,4,1,1,0,0.0
16195.0,144242688.0,1,1,12,2123,4,1,13,14,99.99
6.0,23060480.0,0,0,4,1185,4,1,1,0,0.0
332.0,33427456.0,0,1,4,289,4,1,1,0,0.0
18.0,73968640.0,1,1,4,2037,3,1,1,10,39.99
3909.0,131172352.0,0,1,17,1811,3,1,33,6,99.99
24426.0,160594944.0,1,1,4,1911,3,1,2,10,21.99
3148.0,8211491.0,0,1,9,1913,3,1,1,6,49.99
160.0,146788352.0,1,1,4,2243,4,1,1,10,11.99
23.0,10959872.0,0,1,4,307,3,1,1,1,1.99
23.0,108509184.0,0,1,9,1380,4,1,1,3,49.99
153052.0,125157376.0,1,1,12,3783,5,1,16,10,99.99
5.0,3294208.0,0,1,4,233,4,1,1,0,0.0
13.0,54743040.0,0,1,9,2056,3,1,25,6,7.99
15.0,29884416.0,0,1,4,1546,4,1,1,1,2.99
1848.0,1326164.0,0,1,4,547,3,1,2,0,0.0
16.0,76439552.0,0,1,4,1044,3,1,1,0,0.0
1761.0,322990080.0,1,1,12,1125,4,1,1,10,99.99
960.0,364954624.0,1,0,12,2522,5,1,1,0,0.0
5.0,118333440.0,0,1,4,1033,3,1,1,1,2.99
11.0,202474496.0,0,1,12,1931,3,1,1,10,99.99
84.0,26779648.0,0,1,4,655,4,1,1,9,19.99
8.0,12201984.0,0,1,4,1006,3,1,1,1,2.99
20.0,35459072.0,0,1,4,406,4,1,1,1,2.99
40.0,24490825.0,0,1,4,1417,4,1,4,6,29.99
1361.0,141209600.0,1,0,9,2402,3,1,12,1,0.99
13.0,17132032.0,0,1,4,327,3,1,1,1,0.99
31.0,37556224.0,0,1,4,554,6,1,4,3,3.99
208.0,206144512.0,0,1,9,4016,5,1,14,10,43.99
5.0,16911360.0,0,1,4,360,4,1,5,1,0.99
13.0,22233088.0,0,1,4,449,4,1,16,0,0.0
22.0,124765184.0,0,1,4,695,4,1,1,0,0.0
207.0,19580186.0,0,1,4,591,4,1,1,5,19.99
5759.0,65203200.0,0,1,9,1454,4,1,1,10,9.99
17.0,103730291.0,0,1,4,1392,4,1,8,1,4.99
1003.0,52358144.0,0,0,4,814,4,1,1,0,0.0
1563.0,691888128.0,0,1,12,2447,4,1,1,9,19.99
20.0,675552256.0,1,1,9,2716,3,1,1,10,49.99
59.0,80726016.0,0,0,4,1367,4,1,1,0,0.0
771.0,271047680.0,1,1,4,788,4,1,1,7,99.99
15.0,28087296.0,0,1,9,671,4,1,1,0,0.0
31686.0,194427904.0,1,1,12,1774,4,1,6,10,29.99
7.0,36371456.0,1,1,4,646,4,1,2,4,4.99
12.0,316265472.0,0,1,4,676,3,1,1,3,9.99
15.0,36989952.0,0,1,4,2167,4,1,1,5,9.99
22.0,4059136.0,0,1,4,433,3,1,1,0,0.0
154.0,33304576.0,0,1,4,488,3,1,1,3,3.99
1167.0,80489472.0,0,1,9,1360,4,1,1,10,9.99
3563.0,179090432.0,1,1,9,989,4,1,19,4,24.99
8.0,50040832.0,0,1,4,258,3,1,1,0,0.0
131.0,46710784.0,0,1,4,515,4,1,16,0,0.0
107.0,53571584.0,0,1,4,1049,4,1,1,10,8.99
1251.0,172523520.0,0,1,9,2042,4,1,7,10,14.99
41.0,92348416.0,0,0,4,1461,4,1,10,4,3.99
326.0,351791104.0,1,1,4,1284,3,1,1,5,19.99
31.0,22996992.0,0,1,4,213,2,1,1,1,0.99
333.0,98011136.0,0,1,12,1121,4,1,1,6,99.99
5.0,7249920.0,0,1,4,147,4,1,1,1,0.99
470.0,70507520.0,1,1,4,972,4,1,1,1,1.99
103.0,148036608.0,0,1,9,967,3,1,1,0,0.0
5851.0,63917056.0,1,1,4,508,4,1,1,4,3.99
77.0,266276864.0,1,1,4,1249,3,1,4,2,7.99
8.0,16911360.0,1,1,4,232,3,1,1,0,0.0
25433.0,230507520.0,1,1,4,912,3,1,1,11,19.99
104.0,284942336.0,1,1,9,2487,4,1,1,10,59.99
13.0,40824078.0,0,1,4,944,3,1,3,1,0.99
15.0,9887744.0,0,1,4,461,4,1,1,0,0.0
13.0,130317312.0,1,1,4,747,3,1,8,10,99.99
7.0,28347392.0,1,1,4,233,4,1,1,0,0.0
119.0,60750848.0,0,1,4,1282,3,1,16,2,9.99
460.0,458223616.0,1,1,9,2612,5,1,1,10,99.99
2644.0,334893056.0,1,1,9,3915,4,1,10,10,9.99
82.0,113680384.0,1,1,4,4272,3,1,1,7,18.99
220.0,119997440.0,0,1,9,1494,3,1,1,7,29.99
37.0,42821632.0,1,1,9,3105,5,1,1,10,44.99
104.0,174277632.0,1,1,12,752,3,1,1,0,0.0
123.0,46495744.0,1,1,4,687,4,1,4,1,0.99
54.0,282017792.0,0,0,4,1253,4,1,11,0,0.0
43.0,185552896.0,1,1,12,3591,3,1,7,0,0.0
14.0,18780160.0,0,1,9,740,4,1,16,8,2.99
15.0,27840756.0,0,1,4,530,4,1,1,4,4.99
3455.0,31571968.0,0,1,4,620,4,1,1,0,0.0
13.0,181812224.0,0,0,12,553,3,1,4,0,0.0
9.0,58818560.0,0,0,9,420,4,1,1,0,0.0
50.0,64470016.0,0,1,12,2445,5,1,1,0,0.0
156.0,155922432.0,1,1,4,735,4,1,1,9,32.99
4985.0,528292864.0,0,0,12,1902,4,1,1,10,19.99
6.0,8744960.0,0,1,4,176,4,1,1,0,0.0
11.0,18468864.0,0,1,17,4144,4,1,2,0,0.0
48.0,50360320.0,0,1,4,1891,4,1,1,10,7.99
21.0,6375215.0,0,1,4,1654,3,1,2,0,0.0
199.0,536940544.0,1,0,4,2588,3,1,1,0,0.0
384.0,10228736.0,0,1,4,117,4,1,2,0,0.0
24.0,158401536.0,0,1,4,57,3,1,1,2,1.99
58.0,53837824.0,0,1,4,645,4,1,1,5,2.99
249.0,34492416.0,0,0,9,3510,4,1,1,6,2.99
4593.0,1191821312.0,1,1,12,2473,4,1,17,10,19.99
9.0,65063936.0,0,0,4,1508,4,1,1,0,0.0
59.0,57085952.0,1,0,4,2616,4,1,1,0,0.0
16.0,106637312.0,1,1,17,1944,5,1,1,1,3.99
15.0,3166208.0,0,1,4,465,4,1,8,0,0.0
6.0,20787200.0,0,1,4,488,3,1,8,0,0.0
4424.0,30310400.0,0,0,4,1487,4,1,8,0,0.0
8.0,83041280.0,0,1,4,324,4,1,1,0,0.0
1032.0,116955136.0,1,1,9,2286,4,1,5,10,14.99
31.0,23441408.0,1,1,4,1739,4,1,1,1,1.99
43.0,28307456.0,0,1,4,594,4,1,1,5,9.99
19.0,121237504.0,0,1,17,493,4,1,4,6,8.99
44.0,252798976.0,1,1,17,1305,6,1,1,4,9.99
2740.0,195325952.0,1,1,4,3361,5,1,1,10,59.99
33.0,24707072.0,0,1,9,296,4,1,1,8,4.99
7.0,71773184.0,1,1,9,354,3,1,1,0,0.0
98.0,11632640.0,0,0,4,1725,4,1,4,0,0.0
638.0,70830080.0,0,1,9,215,3,1,25,4,49.99
24.0,33141760.0,0,0,4,947,4,1,2,0,0.0
6.0,191533056.0,1,1,9,1704,4,1,2,3,2.99
360.0,493740032.0,0,1,12,3689,4,1,1,10,99.99
13.0,441885696.0,1,1,4,467,3,1,1,0,0.0
20.0,45417472.0,0,1,4,577,4,1,1,5,9.99
2752.0,252395520.0,1,1,4,3127,4,1,1,10,12.99
161.0,101021696.0,0,1,4,2735,4,1,1,6,48.99
7.0,25267200.0,0,1,12,990,6,1,1,0,0.0
15906.0,318954496.0,0,1,9,2521,3,1,1,8,29.99
7.0,34647040.0,0,1,4,1554,4,1,1,0,0.0
40.0,22424576.0,0,1,4,1386,4,1,1,0,0.0
166.0,10318615.0,0,1,4,1419,4,1,4,0,0.0
210.0,46969591.0,0,1,9,1458,3,1,1,5,19.99
128.0,68579155.0,0,1,4,2247,3,1,1,0,0.0
992.0,150829056.0,0,1,9,1053,4,1,25,10,49.99
5.0,12394496.0,0,1,4,282,4,1,1,0,0.0
242.0,166424576.0,1,0,12,1142,3,1,9,3,1.99
7319.0,297984000.0,1,1,12,909,5,1,1,5,29.99
42.0,22295117.0,0,1,9,617,3,1,16,0,0.0
4654.0,835738624.0,1,1,12,1662,5,1,6,10,49.99
8252.0,280729600.0,0,1,4,1656,5,1,1,10,49.99
8.0,35743744.0,1,1,4,244,4,1,1,0,0.0
11.0,58326016.0,1,1,4,156,4,1,3,0,0.0
32.0,7240704.0,0,0,9,772,3,1,1,0,0.0
56.0,58835968.0,0,1,4,931,4,1,1,4,2.99
84.0,29378560.0,0,1,4,634,4,1,1,0,0.0
578.0,295038976.0,0,1,9,1047,5,1,1,10,99.99
17984.0,385531904.0,1,1,12,2103,4,1,11,10,21.99
676.0,121187328.0,0,0,4,3141,3,1,11,0,0.0
103.0,130832384.0,0,0,12,1288,3,1,9,6,0.99
2601.0,157598720.0,1,1,4,716,4,1,1,0,0.0
7.0,306771968.0,1,1,9,592,3,1,1,2,19.99
30.0,38666015.0,0,1,4,647,3,1,1,0,0.0
5.0,223212544.0,1,1,9,4028,3,1,1,2,3.99
8805.0,72888320.0,1,1,4,298,4,1,1,1,2.99
14.0,10141696.0,0,1,4,189,3,1,1,0,0.0
670.0,239529984.0,1,1,9,1773,4,1,1,10,49.99
17.0,5271552.0,0,1,17,334,3,1,1,0,0.0
7553.0,290796544.0,1,1,9,1891,4,1,30,10,99.99
15.0,251681792.0,1,1,4,1659,3,1,1,1,0.99
5.0,174637056.0,0,1,4,484,4,1,1,2,9.99
52.0,17515520.0,0,1,12,1184,3,1,1,1,0.99
15.0,200081408.0,0,1,4,939,4,1,1,1,1.99
94.0,28015888.0,0,1,4,401,3,1,1,0,0.0
16409.0,185331712.0,0,1,4,1076,4,1,6,4,4.99
26.0,29104128.0,0,1,4,835,4,1,1,1,0.99
45.0,218650624.0,0,1,4,1256,4,1,1,0,0.0
28.0,46368768.0,0,1,4,2373,4,1,12,1,0.99
12.0,106354688.0,0,1,9,1897,3,1,1,0,0.0
49.0,13680640.0,0,1,4,886,4,1,1,1,0.99
6.0,22599680.0,1,1,4,105,3,1,1,1,1.99
37.0,101123893.0,0,1,9,1879,2,1,1,0,0.0
171.0,139060224.0,1,1,9,2922,5,1,5,10,99.99
6.0,63917056.0,0,1,4,1469,4,1,2,10,19.99
6.0,15687680.0,0,1,4,780,3,1,1,0,0.0
34.0,193906688.0,0,1,12,1198,5,1,1,9,99.99
458.0,20086113.0,0,1,4,1412,6,1,1,0,0.0
1461.0,2584622.0,0,1,4,548,3,1,2,0,0.0
42.0,79738880.0,0,1,4,341,4,1,2,4,4.99
26.0,6635520.0,0,1,4,419,4,1,1,0,0.0
6.0,209886208.0,0,1,12,839,4,1,1,7,10.99
187.0,425495552.0,1,0,9,2002,4,1,4,0,0.0
757.0,106171392.0,0,1,12,2002,3,1,1,10,14.99
99.0,191177728.0,0,0,9,2367,4,1,8,10,0.99
13.0,81879040.0,0,1,12,1251,5,1,9,1,0.99
5755.0,668668928.0,1,0,4,2976,4,1,5,10,4.99
38.0,8422400.0,0,1,4,465,4,1,1,0,0.0
6.0,12217344.0,0,1,4,208,4,1,2,1,2.99
17.0,24059904.0,1,0,4,2790,4,1,1,0,0.0
8.0,23543808.0,1,1,4,797,4,1,2,0,0.0
13.0,21016576.0,0,1,4,2134,4,1,1,0,0.0
7.0,9431040.0,1,1,4,824,4,1,1,0,0.0
676.0,225798144.0,1,1,12,4045,3,1,14,10,8.99
254.0,8762368.0,1,1,4,1565,3,1,1,1,1.99
126.0,67441664.0,1,1,4,990,5,1,4,5,24.99
5.0,318094336.0,0,1,9,2195,6,1,1,0,0.0
17.0,127609856.0,1,1,4,2094,4,1,1,1,7.99
5.0,433865728.0,0,1,4,1045,3,1,1,0,0.0
7.0,107980800.0,0,1,12,1473,3,1,1,10,4.99
22.0,59715584.0,0,1,9,1890,3,1,1,0,0.0
7.0,138937344.0,0,1,9,2811,5,1,3,3,9.99
14.0,19201024.0,0,1,4,391,3,1,31,10,2.99
279.0,14837760.0,1,1,4,2347,4,1,3,10,1.99
14.0,175015936.0,0,1,9,1889,3,1,1,2,0.99
38.0,49048576.0,1,1,4,490,4,1,1,1,1.99
15.0,129359872.0,1,1,12,380,4,1,1,0,0.0
164.0,50784256.0,0,1,4,385,5,1,2,0,0.0
15753.0,71420928.0,1,1,4,325,4,1,1,0,0.0
484.0,286038016.0,1,1,4,962,4,1,1,4,9.99
7.0,33144832.0,0,1,4,48,4,1,1,2,0.99
12.0,21361664.0,0,1,12,1524,4,1,1,1,4.99
2573.0,259620864.0,1,1,12,4086,4,1,9,10,99.99
49.0,5049774.0,0,1,9,803,4,1,1,0,0.0
219230.0,164150272.0,1,1,9,2111,4,1,1,10,19.99
3696.0,108463104.0,0,1,4,238,5,1,1,10,9.99
13.0,34190336.0,0,0,12,1092,3,1,1,0,0.0
8.0,48218112.0,0,1,4,819,3,1,1,1,29.99
39.0,71217711.0,0,1,9,1804,4,1,3,5,9.99
23.0,40333312.0,1,1,4,618,3,1,1,1,0.99
9.0,19858432.0,0,0,4,292,4,1,3,0,0.0
326.0,217735168.0,0,1,9,1347,4,1,1,9,19.99
5.0,163671040.0,0,1,9,395,3,1,1,0,0.0
234.0,1098368.0,0,1,4,572,3,1,1,0,0.0
7603.0,281744384.0,1,1,4,952,3,1,7,10,19.99
285.0,4005591040.0,0,0,12,1289,3,1,6,0,0.0
249.0,80476160.0,0,1,4,502,3,1,25,5,49.99
172.0,98649088.0,1,1,9,688,4,1,1,6,99.99
737.0,59962368.0,0,1,4,734,3,1,1,0,0.0
41.0,554553344.0,0,1,9,1289,3,1,5,3,3.99
19.0,36243456.0,1,1,4,269,5,1,1,0,0.0
10.0,84798464.0,0,1,12,484,3,1,7,10,10.99
354.0,45712384.0,1,1,4,348,4,1,2,1,1.99
447.0,60652544.0,0,1,4,934,4,1,1,5,19.99
34.0,51117056.0,1,1,4,179,3,1,1,0,0.0
35.0,12773376.0,0,0,4,3734,4,1,1,0,0.0
5216.0,80051200.0,1,1,4,1728,5,1,5,0,0.0
270.0,302907392.0,0,1,4,1270,4,1,1,10,19.99
40.0,51537920.0,1,1,4,469,4,1,33,1,0.99
11.0,175341568.0,1,1,9,1863,4,1,1,9,99.99
67.0,78302208.0,0,0,4,675,4,1,1,0,0.0
112.0,104875008.0,1,1,4,362,4,1,3,0,0.0
5.0,12455936.0,0,1,4,1043,3,1,1,1,2.99
9827.0,931419136.0,1,1,4,1402,4,1,1,10,19.99
1068.0,43182080.0,1,1,9,818,3,1,1,10,14.99
238.0,637666304.0,1,1,12,1235,4,1,1,7,49.99
46.0,42488832.0,0,0,4,1076,3,1,1,0,0.0
725.0,138998784.0,1,1,12,901,4,1,4,10,99.99
2144.0,129245184.0,1,1,12,1829,4,1,18,10,99.99
22.0,272168960.0,1,1,9,1579,3,1,1,5,49.99
203.0,124854272.0,0,1,9,1670,3,1,1,0,0.0
8.0,17064960.0,0,1,4,16,3,1,65,0,0.0
12.0,28618752.0,0,1,4,1533,3,1,1,3,4.99
8.0,24426547.0,0,1,9,1475,4,1,1,0,0.0
14789.0,24502272.0,0,1,9,3503,4,1,1,4,3.99
101.0,389223424.0,1,1,12,650,4,1,1,8,99.99
1172.0,54370304.0,0,1,9,807,3,1,3,10,99.99
6.0,15663104.0,0,1,4,161,4,1,1,0,0.0
62.0,66834432.0,0,1,9,1700,2,1,1,10,29.99
5.0,11601920.0,0,0,4,6,3,1,1,0,0.0
188.0,70050816.0,1,0,4,4034,3,1,1,6,4.99
832.0,191513600.0,1,0,4,4086,4,1,1,1,0.99
26.0,74465280.0,0,1,4,513,3,1,2,5,19.99
5.0,80580608.0,0,1,4,582,2,1,3,2,1.99
8.0,18841600.0,0,1,4,498,3,1,1,1,2.99
27.0,31928390.0,0,1,4,1086,4,1,10,0,0.0
12.0,101140480.0,0,1,4,1255,4,1,1,1,0.99
456.0,264181760.0,0,1,4,934,5,1,12,7,99.99
17.0,17133371.0,0,1,9,1151,4,1,2,0,0.0
59.0,40513536.0,0,1,4,602,4,1,1,5,4.99
5.0,90009600.0,0,1,4,294,4,1,1,2,0.99
9.0,37900288.0,0,1,4,295,3,1,1,1,2.99
122.0,35686400.0,1,1,12,920,3,1,9,0,0.0
487.0,90745856.0,1,1,4,2281,4,1,2,0,0.0
8.0,9010176.0,0,1,4,1004,4,1,2,0,0.0
56.0,70335488.0,1,1,4,1825,5,1,1,1,2.99
23.0,6000640.0,0,0,9,943,4,1,1,0,0.0
829.0,57778176.0,0,1,12,3391,5,1,1,10,4.99
104.0,123486208.0,0,1,9,1782,3,1,1,0,0.0
11721.0,201666560.0,1,1,12,1967,4,1,1,10,25.99
151.0,19046400.0,0,0,4,510,3,1,1,0,0.0
4556.0,36059136.0,0,1,9,1212,3,1,1,1,0.99
1132.0,109392896.0,0,1,4,892,3,1,6,2,2.99
15.0,172822528.0,0,1,9,509,3,1,1,0,0.0
8.0,36958208.0,0,1,4,220,4,1,1,1,2.99
273.0,229073920.0,1,1,9,2842,3,1,10,10,94.99
97776.0,133326848.0,1,0,9,1526,4,1,15,10,19.99
139.0,14411776.0,1,1,4,2389,4,1,3,10,7.99
13.0,90817536.0,0,0,12,1178,4,1,1,0,0.0
12.0,513053696.0,1,1,4,926,3,1,1,10,0.99
12.0,94260224.0,1,1,12,2968,4,1,1,2,9.99
79.0,131782656.0,1,0,4,672,4,1,3,0,0.0
45.0,73980928.0,0,1,4,1646,3,1,2,1,2.99
55.0,42617099.0,0,1,9,1075,4,1,1,1,1.99
2943.0,775446528.0,1,1,12,1770,2,1,1,10,99.99
137.0,97116160.0,1,1,4,2004,4,1,6,2,2.99
207.0,23740416.0,0,0,4,3408,4,1,1,0,0.0
13.0,4843520.0,1,1,4,1773,4,1,1,0,0.0
4889.0,84703232.0,0,1,9,709,3,1,1,3,0.99
264.0,59821056.0,1,1,4,820,3,1,1,0,0.0
7.0,127353856.0,0,1,4,230,4,1,1,5,39.99
66.0,102670336.0,0,1,4,1143,4,1,1,4,99.99
10.0,125225984.0,1,1,4,120,3,1,1,0,0.0
6.0,39842816.0,1,1,4,1184,3,1,31,1,9.99
5.0,103013376.0,0,1,9,557,4,1,1,1,0.99
187.0,59492352.0,0,1,4,1248,4,1,1,7,4.99
696.0,737705984.0,1,1,12,4246,3,1,1,8,99.99
14301.0,85209088.0,0,1,4,795,4,1,6,3,2.99
8376.0,674816.0,0,1,4,582,3,1,1,0,0.0
709.0,61742080.0,0,0,9,2894,4,1,4,0,0.0
4334.0,231161856.0,1,1,9,1361,4,1,15,7,99.99
18060.0,163481600.0,0,1,12,3558,3,1,11,10,99.99
15445.0,115317760.0,1,1,9,2091,4,1,13,10,9.99
122.0,94126080.0,0,1,12,1346,3,1,1,2,2.99
1018.0,10652411.0,0,1,4,1408,3,1,10,1,0.99
338.0,110510080.0,0,1,4,1945,4,1,3,10,19.99
11.0,166292480.0,0,1,12,2486,3,1,2,1,4.99
12.0,82418688.0,0,1,9,610,4,1,1,2,0.99
256.0,169820160.0,0,1,9,1554,3,1,9,5,39.99
8.0,195235840.0,1,1,4,1790,3,1,1,1,2.99
20.0,1214346240.0,0,1,12,1199,4,1,3,10,89.99
372.0,411083776.0,0,0,12,1644,3,1,1,3,2.99
157.0,339637248.0,1,1,4,1502,4,1,11,3,5.99
6.0,120406016.0,1,1,17,275,4,1,1,0,0.0
1374.0,23669760.0,1,0,4,2669,2,1,12,5,3.99
529.0,40698880.0,0,1,4,1863,4,1,1,0,0.0
253.0,754333696.0,0,0,17,3176,3,1,1,8,0.99
47.0,73905152.0,1,1,4,1066,3,1,25,0,0.0
101.0,313133056.0,1,1,12,601,3,1,5,7,99.99
89.0,16939008.0,0,0,4,622,3,1,1,0,0.0
14.0,5672960.0,0,1,4,285,3,1,1,0,0.0
5.0,17182720.0,0,1,4,439,4,1,2,5,19.99
4776.0,356920320.0,1,1,9,1039,4,1,1,10,9.99
201.0,28520448.0,0,1,4,2037,4,1,1,0,0.0
21.0,83496960.0,0,1,4,378,3,1,16,0,0.0
11.0,51577856.0,1,1,4,1292,4,1,1,1,2.99
48.0,51494912.0,0,1,4,1295,3,1,1,1,2.99
24.0,15969280.0,0,1,4,368,3,1,2,0,0.0
338.0,16916480.0,0,1,4,201,4,1,1,1,0.99
563.0,49983488.0,0,1,4,777,4,1,25,7,99.99
7.0,7654754.0,0,1,4,715,3,1,1,0,0.0
3343.0,264516608.0,1,1,4,1081,5,1,1,10,13.99
13.0,4727085.0,0,1,4,546,4,1,1,10,1.99
301.0,157533184.0,0,1,12,888,3,1,1,10,31.99
48.0,93532542.0,0,1,4,908,4,1,1,3,2.99
1864.0,56971264.0,0,1,4,953,3,1,16,5,2.99
64.0,24739840.0,0,1,4,1237,3,1,1,0,0.0
148.0,110086144.0,0,1,4,1805,4,1,1,9,49.99
5.0,1130496.0,0,1,4,1251,3,1,2,0,0.0
25.0,52150272.0,0,1,17,1506,3,1,10,9,19.99
3253.0,214971392.0,1,1,12,2240,3,1,1,8,99.99
26.0,15232000.0,1,1,4,580,4,1,1,1,0.99
610.0,29645824.0,0,1,4,944,4,1,1,0,0.0
6.0,5701632.0,0,1,4,291,5,1,1,0,0.0
101.0,74260480.0,1,1,4,1830,4,1,1,0,0.0
65.0,144876544.0,1,1,12,2724,4,1,1,10,24.99
48.0,131017728.0,1,1,4,1244,3,1,1,0,0.0
18.0,252367872.0,0,1,12,1367,4,1,1,0,0.0
5.0,103555072.0,1,1,4,582,4,1,1,6,8.99
1229.0,28633088.0,1,0,4,1461,4,1,1,0,0.0
796.0,43955148.0,0,1,4,584,4,1,1,0,0.0
11.0,66998272.0,1,1,9,1518,3,1,1,1,4.99
59.0,91413504.0,1,1,4,1580,4,1,1,1,1.99
5.0,77631488.0,0,1,4,665,3,1,11,4,49.99
13.0,13279232.0,0,1,4,346,4,1,1,0,0.0
12.0,64199680.0,1,1,4,592,4,1,3,0,0.0
14.0,244158464.0,0,1,9,1188,4,1,1,1,4.99
101.0,7376896.0,0,1,4,790,4,1,2,0,0.0
188.0,3125248.0,0,1,12,628,3,1,1,1,2.99
20.0,283133952.0,1,1,4,437,4,1,1,10,8.99
11.0,301870080.0,1,1,4,716,4,1,8,4,9.99
48.0,390124544.0,0,0,12,924,4,1,1,2,1.99
108.0,88498176.0,0,1,9,481,4,1,1,0,0.0
205.0,107416576.0,1,1,4,2478,4,1,3,10,29.99
8.0,66088960.0,1,1,4,1214,4,1,4,3,9.99
27676.0,37891072.0,1,1,4,1256,4,1,4,5,49.99
51911.0,165534720.0,1,1,12,1440,4,1,11,10,19.99
424.0,2547534848.0,1,0,12,2110,3,1,7,0,0.0
171.0,25603072.0,1,1,4,1711,4,1,29,2,4.99
22.0,26120192.0,1,1,4,214,4,1,1,0,0.0
981.0,272955392.0,1,1,12,680,3,1,8,10,99.99
3435.0,98975744.0,0,1,12,785,4,1,1,10,49.99
34.0,377545728.0,0,1,12,2182,4,1,45,6,99.99
914.0,14018005.0,0,1,4,2778,4,1,1,0,0.0
5.0,156164096.0,1,1,12,1512,4,1,1,3,5.99
19.0,7548928.0,0,1,4,313,3,1,1,1,1.99
12.0,32532480.0,1,1,4,279,4,1,1,0,0.0
68.0,15029248.0,0,1,4,249,4,1,31,0,0.0
698.0,34198528.0,0,0,9,2894,4,1,4,0,0.0
266.0,82834432.0,0,1,4,606,4,1,6,10,9.99
7.0,495719424.0,1,1,12,9326,3,1,2,10,19.99
65.0,91590656.0,0,1,4,3330,3,1,3,3,19.99
6.0,23110656.0,0,1,4,431,4,1,1,1,0.99
21.0,35332096.0,0,1,4,954,4,1,1,0,0.0
5.0,9411584.0,0,1,4,336,4,1,2,2,31.99
23.0,410138624.0,0,1,9,958,3,1,1,4,19.99
139.0,320424960.0,0,1,4,6270,4,1,1,6,9.99
6.0,856064.0,0,1,4,535,3,1,1,0,0.0
