User Rating Count,Size,Subtitle_Available,Free_Price,Age_Rating,Description_Length,Genres_Count,Language_EN,Languages_Count,In_App_Count,In_App_Max
7.0,1527184384.0,0,1,9,2846,4,1,1,10,79.99
740.0,15541248.0,0,0,9,1382,4,1,1,0,0.0
13.0,237481984.0,0,1,9,1420,5,1,9,10,99.99
8856.0,2203761664.0,1,1,17,860,3,1,1,10,99.99
1416.0,54385664.0,1,1,4,1771,4,1,1,4,3.99
3528.0,2124804096.0,1,1,12,921,4,1,1,10,44.99
127.0,76393472.0,0,1,9,1079,4,1,1,6,35.99
57.0,29697024.0,1,1,4,475,3,1,1,5,49.99
18.0,77037568.0,1,1,4,2497,3,1,11,10,24.99
248.0,43804672.0,0,1,12,3151,5,1,2,10,29.99
229.0,88501248.0,0,1,12,1509,4,1,1,3,0.99
12.0,223058944.0,1,0,4,581,4,1,1,0,0.0
249.0,76581888.0,0,1,12,474,3,1,1,3,0.99
14.0,117226496.0,1,1,17,278,4,1,1,3,12.99
2941.0,266844160.0,1,1,17,2904,4,1,15,10,19.99
13.0,143210496.0,1,1,12,1694,4,1,1,10,16.99
212.0,51056640.0,0,1,4,823,4,1,1,6,9.99
7.0,109518848.0,0,1,9,307,4,1,1,5,2.99
114.0,184245248.0,0,1,12,2495,5,1,2,7,99.99
248.0,16588800.0,0,0,4,2382,3,1,1,0,0.0
192.0,86315008.0,1,1,4,3098,3,1,6,1,2.99
88.0,95646720.0,0,1,12,1311,3,1,1,4,0.99
6.0,50515968.0,0,1,4,638,3,1,4,0,0.0
34.0,243159040.0,0,1,4,1435,4,1,1,7,19.99
5.0,59892736.0,1,1,4,126,3,1,1,0,0.0
8.0,100619264.0,1,1,17,1359,4,1,1,0,0.0
418.0,232058880.0,0,0,4,1051,3,1,3,0,0.0
45.0,221703168.0,0,1,9,2534,3,1,1,9,59.99
6.0,1843200.0,0,1,4,348,4,1,1,0,0.0
19.0,12328960.0,0,1,4,474,4,1,1,0,0.0
26.0,1769706.0,0,1,4,917,4,1,1,0,0.0
73.0,171356160.0,0,1,4,1410,4,1,2,4,12.99
32.0,203294720.0,1,1,4,1494,3,1,1,1,0.99
5629.0,93993984.0,1,0,9,1612,4,1,11,0,0.0
8.0,247141376.0,1,1,4,4192,4,1,1,0,0.0
11.0,15496192.0,1,1,4,138,3,1,1,0,0.0
14873.0,280815616.0,1,1,9,1777,4,1,18,10,99.99
56.0,279060480.0,0,1,9,1291,3,1,16,10,99.99
3926.0,232636416.0,0,1,9,2649,3,1,16,6,79.99
12.0,22387712.0,0,1,4,1149,4,1,1,0,0.0
16.0,58723328.0,0,1,9,177,3,1,19,4,19.99
5.0,21467136.0,0,1,4,960,3,1,2,0,0.0
5.0,85724160.0,0,1,12,804,3,1,7,5,2.99
15.0,215323648.0,0,1,4,1545,4,1,1,1,4.99
923.0,665883648.0,0,0,12,3339,4,1,1,6,28.99
6.0,66759680.0,0,1,4,583,4,1,1,0,0.0
14.0,100519936.0,0,1,4,2446,3,1,1,6,99.99
81.0,270659584.0,0,1,9,1131,4,1,1,0,0.0
136.0,61472768.0,0,1,9,2452,5,1,1,10,4.99
6.0,32402432.0,0,1,4,232,4,1,1,1,1.99
978.0,154198016.0,1,0,12,3433,4,1,10,0,0.0
7.0,31110144.0,0,1,4,449,4,1,2,4,2.99
254.0,220795904.0,1,1,12,1128,4,1,1,10,19.99
75.0,24847227.0,0,1,12,741,3,1,1,10,19.99
8.0,382736384.0,0,1,12,474,3,1,1,3,9.99
18.0,32727040.0,0,0,4,253,3,1,1,0,0.0
463.0,71913472.0,0,1,4,1517,4,1,3,9,49.99
407.0,137319424.0,1,1,4,1327,3,1,1,0,0.0
163.0,250297344.0,0,1,9,811,4,1,1,0,0.0
7.0,176950272.0,1,0,4,629,4,1,4,5,99.99
10.0,213196800.0,1,1,4,1801,4,1,1,3,4.99
7.0,12802573.0,0,1,4,1179,3,1,1,0,0.0
2428.0,230885376.0,1,1,9,1471,3,1,1,10,49.99
76.0,482754560.0,0,1,9,1687,3,1,13,10,49.99
78.0,26783744.0,0,1,4,1840,4,1,3,1,1.99
480.0,99578880.0,1,0,4,507,4,1,11,0,0.0
246.0,28368896.0,0,1,9,1629,4,1,1,10,9.99
11.0,40525824.0,1,1,4,193,3,1,1,1,1.99
44.0,34593792.0,0,1,4,207,4,1,31,1,1.99
616.0,149952512.0,1,1,12,2042,4,1,6,0,0.0
424.0,181404672.0,0,0,12,2956,4,1,10,0,0.0
93.0,21291008.0,0,1,4,565,4,1,31,0,0.0
50.0,26943488.0,0,1,12,280,3,1,16,0,0.0
14.0,35596288.0,0,0,4,795,4,1,2,0,0.0
6.0,279346176.0,1,1,4,1048,3,1,1,9,16.99
33553.0,43840512.0,0,1,12,1597,3,1,1,6,49.99
6.0,162777088.0,0,1,9,823,3,1,1,4,1.99
123.0,53060699.0,0,1,9,2924,4,1,4,0,0.0
269.0,150794240.0,1,1,12,1132,4,1,9,10,39.99
12.0,24067072.0,1,1,4,502,4,1,1,1,1.99
3565.0,230290550.0,0,0,12,2931,5,1,1,10,2.99
7.0,35136512.0,0,0,4,841,4,1,1,0,0.0
302.0,16556032.0,0,1,4,2323,4,1,3,10,2.99
259.0,140123136.0,1,1,9,2834,3,1,1,4,16.99
5.0,9871360.0,0,1,4,955,4,1,1,0,0.0
6.0,114340864.0,0,1,4,797,3,1,1,1,1.99
3293.0,16161543.0,0,1,4,328,4,1,1,4,1.99
13.0,1179286.0,0,1,4,514,4,1,1,10,0.99
865.0,127486976.0,1,1,4,4124,4,1,3,10,6.99
5.0,114834432.0,1,1,4,1080,4,1,1,10,3.99
13558.0,353057792.0,0,1,4,1901,4,1,9,10,49.99
286.0,14863724.0,0,0,9,1341,4,1,1,0,0.0
11.0,58843136.0,0,1,4,1836,4,1,1,10,9.99
13.0,510818304.0,1,1,9,2122,4,1,1,10,49.99
126.0,635048960.0,0,1,4,800,3,1,1,0,0.0
37.0,16351232.0,0,0,4,2036,4,1,1,0,0.0
6.0,1506304.0,0,0,4,2372,4,1,2,0,0.0
88.0,49774293.0,0,1,9,704,5,1,4,4,5.99
12.0,101625856.0,0,1,4,2183,3,1,1,0,0.0
5882.0,30096384.0,0,1,4,354,4,1,31,1,1.99
3340.0,82584576.0,1,1,9,1856,4,1,1,9,49.99
1262.0,284934144.0,1,1,9,2207,4,1,5,11,19.99
7.0,45032448.0,0,1,4,1641,4,1,4,0,0.0
19.0,4449280.0,0,1,4,1242,4,1,2,0,0.0
52.0,23547904.0,0,0,4,594,3,1,32,1,12.99
10.0,73392128.0,0,0,4,1507,4,1,1,0,0.0
6.0,37238784.0,0,1,4,589,4,1,1,0,0.0
15.0,958996480.0,0,1,17,2138,3,1,1,4,29.99
45.0,11488256.0,1,1,4,737,4,1,1,1,2.99
324.0,13945969.0,0,1,4,3297,3,1,3,0,0.0
894.0,325816320.0,0,0,12,1922,4,1,1,7,1.99
14.0,67991552.0,0,0,12,663,4,1,1,1,2.99
51.0,97300480.0,1,1,9,3198,3,1,2,10,0.0
787.0,181446656.0,0,1,9,704,3,1,7,5,99.99
25.0,203185152.0,0,1,4,2136,4,1,1,8,40.99
991.0,314932224.0,1,1,4,1818,4,1,18,10,79.99
6.0,25446400.0,1,1,4,705,3,1,1,0,0.0
6.0,130974720.0,0,1,12,1063,4,1,1,1,0.99
10.0,244719616.0,0,0,4,357,3,1,1,0,0.0
79.0,56763252.0,0,1,9,2887,3,1,4,0,0.0
70.0,66621440.0,0,1,12,4147,4,1,3,0,0.0
243.0,45953024.0,1,1,4,1483,4,1,1,0,0.0
32429.0,118390784.0,1,1,12,2686,3,1,1,10,19.99
1542.0,53391360.0,1,1,4,642,3,1,1,1,6.99
200.0,9740288.0,0,1,4,530,4,1,1,0,0.0
32.0,405420032.0,1,1,12,2075,3,1,1,6,3.99
7.0,8737257.0,0,1,4,1881,4,1,1,0,0.0
1092.0,76121088.0,1,1,9,1380,4,1,1,10,4.99
7.0,23060480.0,0,1,4,321,4,1,1,1,0.99
56.0,95960305.0,0,1,4,858,4,1,1,4,4.99
268.0,10225670.0,0,1,9,744,3,1,1,0,0.0
2317.0,229282816.0,1,1,9,3113,4,1,10,5,9.99
58.0,279552000.0,1,1,12,425,2,1,1,10,49.99
1841.0,35151872.0,0,0,4,1641,4,1,1,1,2.99
269.0,30856192.0,1,1,4,564,4,1,1,6,19.99
50.0,92662784.0,0,1,4,619,4,1,1,0,0.0
1363.0,72884224.0,0,0,4,987,4,1,1,5,2.99
52.0,55390208.0,0,1,4,567,4,1,10,10,49.99
26.0,208622592.0,0,0,12,2679,5,1,1,5,11.99
23.0,1612050432.0,1,0,12,1437,4,1,1,0,0.0
9.0,171284480.0,0,1,4,987,4,1,1,0,0.0
60.0,43388928.0,0,1,4,756,3,1,1,1,1.99
74.0,18919424.0,0,1,12,1421,4,1,1,0,0.0
182.0,328740864.0,0,1,4,980,4,1,1,10,19.99
5.0,50471936.0,1,0,4,1313,4,1,2,0,0.0
12.0,20299776.0,1,1,4,155,3,1,1,0,0.0
23.0,27381760.0,0,0,4,969,3,1,1,0,0.0
8.0,69645312.0,1,1,4,574,3,1,1,4,1.99
334.0,23408640.0,0,1,4,611,4,1,1,1,0.99
70.0,82068480.0,0,1,4,402,2,1,1,1,1.99
11069.0,461278208.0,0,1,4,2483,3,1,15,10,19.99
444.0,124617728.0,1,1,12,2271,4,1,1,10,89.99
38.0,614014976.0,0,1,12,2205,3,1,1,6,9.99
9.0,62854144.0,0,1,4,1789,4,1,1,0,0.0
29.0,128895042.0,0,0,4,1284,4,1,11,0,0.0
27.0,20406272.0,0,1,4,461,3,1,1,0,0.0
5.0,85836800.0,1,1,4,490,4,1,1,1,2.99
48.0,10194944.0,0,1,4,677,4,1,1,1,1.99
634.0,3396500.0,0,1,4,2623,3,1,11,2,0.99
64.0,270176256.0,1,1,4,3034,4,1,9,10,19.99
493.0,30071808.0,0,1,4,1094,4,1,13,1,2.99
636.0,70008832.0,0,1,4,594,4,1,25,6,99.99
14.0,189873152.0,1,1,4,1120,3,1,11,1,2.99
11538.0,377006080.0,1,1,12,2967,4,1,6,10,19.99
82.0,152912896.0,0,1,12,1341,3,1,1,7,99.99
36.0,297015296.0,1,1,9,914,3,1,5,10,99.99
201.0,134348800.0,0,1,12,1067,3,1,11,10,99.99
28.0,121890816.0,0,0,4,2282,3,1,2,0,0.0
5.0,21199872.0,1,1,4,2071,4,1,1,2,4.99
220.0,26110976.0,0,1,4,761,4,1,1,6,19.99
123.0,25068544.0,0,1,4,1120,4,1,1,0,0.0
376.0,36588544.0,0,1,4,402,7,1,1,6,2.99
249.0,56220672.0,0,1,12,3421,3,1,1,1,2.99
7.0,67170304.0,0,1,4,85,2,1,1,0,0.0
14.0,165198848.0,1,1,17,3995,5,1,22,8,49.99
6607.0,223518720.0,1,1,9,1368,4,1,22,14,49.99
307.0,90016768.0,1,1,4,979,4,1,6,9,6.99
100.0,113756160.0,0,1,17,2612,4,1,5,8,99.99
7.0,129752064.0,1,1,4,121,4,1,1,0,0.0
12.0,35831808.0,0,0,12,1212,4,1,1,0,0.0
61875.0,183353344.0,1,1,9,2534,3,1,12,14,38.99
263.0,393349120.0,1,1,9,1098,3,1,1,10,99.99
9.0,24174592.0,0,1,17,448,4,1,1,4,21.99
127.0,29282304.0,0,1,12,2505,4,1,1,10,7.99
89.0,100179968.0,0,1,12,2466,3,1,9,9,99.99
8.0,59834368.0,0,1,4,828,4,1,1,1,0.99
952.0,29925061.0,0,1,12,987,3,1,1,4,4.99
141.0,48439106.0,0,1,4,1543,4,1,12,10,4.99
26.0,691142656.0,0,0,12,1527,4,1,1,0,0.0
70.0,417127424.0,0,0,12,1100,3,1,1,0,0.0
6.0,31755264.0,0,1,4,163,3,1,1,0,0.0
5.0,99701760.0,0,1,4,848,4,1,1,0,0.0
233.0,41719808.0,1,1,4,2769,6,1,1,1,3.99
48.0,16009216.0,0,1,4,228,4,1,3,2,7.99
267.0,157883392.0,1,1,4,351,3,1,1,0,0.0
210.0,138902528.0,1,1,4,782,4,1,1,3,3.99
36.0,77936640.0,0,1,4,1160,4,1,3,8,9.99
5.0,53792768.0,0,1,4,967,4,1,1,4,3.99
6.0,70705152.0,0,1,4,584,3,1,12,2,4.99
135.0,144609280.0,0,1,4,1286,4,1,4,6,54.99
64.0,69261312.0,1,1,4,1474,4,1,1,1,0.99
775.0,77953024.0,0,1,9,1480,4,1,31,10,49.99
50.0,422565888.0,1,0,4,2908,3,1,2,0,0.0
165.0,115323904.0,0,1,9,1870,3,1,5,5,49.99
13.0,11388928.0,0,1,4,1304,4,1,1,0,0.0
305.0,32980992.0,1,1,12,2422,4,1,1,7,89.99
16.0,142546944.0,1,1,12,419,3,1,1,2,11.99
13.0,62228480.0,0,1,4,1157,4,1,2,1,4.99
749.0,252610560.0,1,1,4,1436,4,1,1,10,29.99
9.0,39549952.0,0,1,9,183,3,1,1,0,0.0
5.0,12849152.0,1,1,4,875,3,1,1,0,0.0
5.0,123125760.0,0,0,12,963,4,1,3,0,0.0
28.0,179321856.0,0,1,4,1259,4,1,1,7,14.99
10.0,227211264.0,1,1,12,829,3,1,1,3,9.99
99.0,451132416.0,1,1,9,2040,4,1,1,10,19.99
1889.0,83991552.0,0,0,4,2715,4,1,1,1,0.99
9.0,39432192.0,0,0,4,827,4,1,2,5,0.99
280.0,186659840.0,0,0,4,695,4,1,4,0,0.0
46.0,176218112.0,0,0,12,1901,4,1,1,0,0.0
94.0,173999104.0,1,1,4,3866,7,1,1,10,24.99
34.0,52587520.0,0,0,9,3081,4,1,1,0,0.0
5.0,269214720.0,0,1,9,3099,4,1,1,2,6.99
5.0,63036416.0,0,0,4,1333,4,1,1,0,0.0
2002.0,133463040.0,1,1,4,741,4,1,9,6,99.99
9.0,22608896.0,1,1,4,2149,4,1,1,1,4.99
232.0,55946240.0,1,1,4,264,4,1,2,0,0.0
599.0,19214839.0,0,1,9,1287,5,1,1,8,24.99
75.0,64528384.0,0,1,4,1086,4,1,1,1,2.99
2355.0,1232271360.0,1,1,9,1615,4,1,12,12,99.99
1014.0,101043200.0,1,1,9,2261,3,1,5,7,49.99
6.0,119156736.0,0,1,17,864,3,1,1,1,1.99
302.0,272199680.0,0,1,9,3419,4,1,1,10,19.99
10.0,48976896.0,0,1,17,301,4,1,19,0,0.0
11.0,15768576.0,0,1,4,796,4,1,1,0,0.0
13.0,8335360.0,0,1,4,154,4,1,1,0,0.0
150.0,100792320.0,0,1,4,1369,3,1,5,5,7.99
239.0,75290624.0,1,1,4,2164,3,1,1,10,14.99
20.0,24933376.0,0,1,4,1086,4,1,1,0,0.0
7.0,113942528.0,0,1,4,269,3,1,1,1,0.99
29.0,159568896.0,1,1,4,950,4,1,1,1,0.99
17.0,27616256.0,0,1,4,2448,4,1,1,0,0.0
4792.0,166637568.0,0,1,12,1722,4,1,1,10,99.99
9.0,20724736.0,1,0,4,1033,4,1,2,0,0.0
10.0,17967104.0,0,1,4,640,4,1,1,0,0.0
8.0,172355584.0,0,1,4,2234,4,1,1,0,0.0
11.0,242782208.0,1,1,17,577,4,1,1,0,0.0
211.0,59509760.0,0,1,4,2981,3,1,1,0,0.0
210.0,47788032.0,0,1,4,1129,5,1,1,10,99.99
278.0,49570816.0,1,1,4,1834,3,1,11,6,0.99
38.0,10133504.0,0,1,4,156,3,1,1,0,0.0
867.0,313904128.0,0,1,12,411,2,1,46,10,99.99
6550.0,87235584.0,1,1,4,1719,4,1,8,10,59.99
7499.0,1978912.0,0,1,4,464,2,1,1,0,0.0
67.0,88712192.0,0,1,12,1924,3,1,1,3,0.99
39.0,36168704.0,0,0,4,2559,4,1,1,0,0.0
3330.0,44702166.0,0,0,9,870,3,1,1,4,2.99
5.0,252335104.0,0,1,4,264,3,1,1,0,0.0
1489.0,286633984.0,1,1,9,957,3,1,9,10,29.99
113.0,48675840.0,0,0,4,1646,4,1,1,0,0.0
1951.0,192003072.0,0,1,12,574,5,1,3,8,99.99
7.0,110436352.0,0,1,4,135,4,1,1,4,29.99
12.0,108682240.0,0,1,12,1879,3,1,1,0,0.0
125.0,438956032.0,0,0,12,2888,5,1,1,0,0.0
8.0,36745216.0,0,1,4,694,4,1,1,1,2.99
17.0,72944640.0,0,1,12,664,4,1,1,1,0.99
3724.0,74314752.0,0,1,9,1747,4,1,1,10,9.99
488.0,101601280.0,1,1,9,3008,3,1,9,6,22.99
143.0,60194816.0,0,1,9,4991,5,1,1,5,89.99
5.0,47665152.0,0,1,4,820,4,1,1,1,0.99
2409.0,264906752.0,0,0,12,1879,4,1,1,3,19.99
265.0,42516480.0,1,1,4,584,4,1,1,2,1.99
1305.0,148230144.0,0,1,17,637,3,1,1,4,2.99
28.0,257089536.0,0,1,9,2700,4,1,5,5,29.99
34.0,59912192.0,0,1,12,4147,4,1,3,0,0.0
10.0,2425856.0,0,1,4,270,3,1,1,0,0.0
7.0,6803456.0,0,1,4,85,4,1,1,1,1.99
246.0,28368896.0,0,1,9,1629,4,1,1,10,9.99
12262.0,81772544.0,0,1,12,1169,3,1,1,4,1.99
8.0,74824704.0,0,1,4,1646,3,1,1,0,0.0
10.0,25974784.0,1,1,4,608,3,1,25,0,0.0
114.0,93100032.0,0,1,4,1048,4,1,4,5,4.99
112.0,27507712.0,0,1,4,1457,4,1,1,10,9.99
9.0,56836096.0,0,1,4,295,3,1,1,0,0.0
1312.0,54270976.0,0,1,12,507,4,1,1,0,0.0
13.0,27319296.0,0,1,4,1391,4,1,1,0,0.0
690.0,319544320.0,1,1,4,364,3,1,1,4,9.99
42.0,102937600.0,1,1,4,90,4,1,3,0,0.0
22.0,43618304.0,0,1,4,1094,4,1,33,1,0.99
97.0,144000000.0,1,1,4,983,4,1,1,1,0.99
5.0,136957952.0,1,1,4,942,3,1,1,1,2.99
12.0,71147520.0,0,1,4,1137,3,1,33,0,0.0
22.0,68484096.0,1,1,12,160,3,1,1,0,0.0
65.0,166449152.0,1,1,9,2294,4,1,1,8,49.99
7.0,29286400.0,0,1,4,463,3,1,1,1,2.99
208.0,317893632.0,0,0,12,3318,3,1,1,1,2.99
46.0,104626176.0,1,1,4,1148,3,1,1,10,9.99
77.0,9433088.0,0,1,9,228,3,1,1,0,0.0
80.0,90071040.0,0,1,9,739,4,1,1,0,0.0
55.0,150811648.0,1,1,9,1392,4,1,1,0,0.0
98.0,217320448.0,1,1,4,1391,3,1,1,1,3.99
218.0,203112448.0,1,1,12,2272,3,1,25,10,19.99
9.0,58668032.0,0,1,12,405,3,1,3,9,20.99
9.0,47362048.0,0,1,9,977,3,1,2,6,49.99
12.0,257783808.0,1,1,4,1601,4,1,1,1,1.99
14.0,49893376.0,0,1,12,514,5,1,24,6,59.99
62.0,19341312.0,0,1,4,895,4,1,2,0,0.0
350.0,35899694.0,0,1,4,574,4,1,1,2,0.99
26.0,36007936.0,0,1,4,896,4,1,1,0,0.0
16.0,24808448.0,0,1,4,395,4,1,1,0,0.0
28.0,86233088.0,0,1,9,464,4,1,1,0,0.0
57.0,87393280.0,0,1,12,187,4,1,1,0,0.0
1499.0,644030464.0,1,1,4,1389,4,1,1,10,19.99
600.0,509783040.0,1,1,4,2969,4,1,5,0,0.0
860.0,84364288.0,0,1,9,1002,4,1,1,4,1.99
396.0,173561856.0,0,0,9,1699,4,1,5,4,9.99
21.0,52129792.0,0,1,4,764,4,1,1,1,1.99
21.0,92723200.0,0,0,9,1544,3,1,1,0,0.0
30.0,15422464.0,0,1,4,123,3,1,1,1,0.99
20.0,1310720.0,0,1,9,416,3,1,1,0,0.0
1745.0,170352640.0,0,1,9,1527,5,1,1,9,99.99
28.0,69427200.0,0,1,12,1472,3,1,4,10,39.99
6.0,26270720.0,1,1,4,324,3,1,1,7,19.99
57.0,82101248.0,0,1,4,402,2,1,1,1,1.99
3416.0,8646161.0,0,1,4,2011,5,1,1,0,0.0
588.0,223182848.0,0,0,12,1042,5,1,1,10,19.99
5.0,71990272.0,1,1,4,1054,3,1,2,1,1.99
29.0,9283584.0,0,0,9,700,3,1,1,5,9.99
11.0,57190400.0,0,0,4,1374,5,1,14,0,0.0
35905.0,13216994.0,0,0,12,2191,4,1,1,3,5.99
25.0,214452224.0,1,0,17,1949,3,1,13,0,0.0
12.0,118064128.0,1,0,4,1015,4,1,2,4,1.99
5.0,28434432.0,0,1,4,1150,4,1,1,4,4.99
32.0,10166272.0,0,1,4,543,4,1,2,0,0.0
6437.0,302788608.0,1,1,12,1828,5,1,5,10,99.99
120.0,55102464.0,1,1,9,1708,4,1,1,2,2.99
209.0,38322176.0,0,1,4,788,4,1,1,2,0.99
46861.0,8752128.0,0,0,4,1154,3,1,1,0,0.0
8861.0,65256448.0,1,1,9,1223,4,1,9,9,16.99
6.0,104806400.0,0,1,12,1601,3,1,1,3,9.99
116.0,12527616.0,1,1,4,162,4,1,1,0,0.0
22.0,144687104.0,0,1,12,602,4,1,7,2,3.99
11.0,244493312.0,1,1,9,1790,3,1,1,0,0.0
24266.0,404242432.0,1,1,4,3140,4,1,11,10,19.99
6.0,38032384.0,1,1,4,571,4,1,16,2,4.99
157.0,14256128.0,1,1,4,2352,4,1,3,10,1.99
5.0,420857856.0,0,1,9,1068,3,1,1,0,0.0
2683.0,171800576.0,1,1,9,1938,4,1,1,10,25.99
41.0,26457088.0,0,1,4,502,3,1,2,0,0.0
27.0,144860160.0,1,1,4,599,3,1,1,0,0.0
12.0,10531840.0,0,1,4,609,4,1,1,0,0.0
34.0,202171392.0,0,1,12,1697,3,1,9,10,3.99
10958.0,156351488.0,1,1,9,461,3,1,1,10,9.99
52.0,25713664.0,0,1,4,587,3,1,1,4,20.99
3100.0,248406016.0,0,1,12,2763,3,1,7,10,19.99
644.0,133042176.0,1,1,4,1725,5,1,9,10,99.99
46.0,45840384.0,0,1,4,1487,4,1,1,1,2.99
184.0,23254016.0,0,1,9,1527,4,1,1,5,4.99
312.0,123321344.0,1,1,4,835,4,1,1,10,19.99
42.0,212206592.0,1,1,12,708,4,1,1,0,0.0
769.0,28652544.0,0,1,4,896,4,1,2,1,1.99
6.0,267168768.0,1,1,9,397,3,1,1,0,0.0
64.0,63550464.0,0,0,4,3151,3,1,1,0,0.0
19.0,4759552.0,0,1,4,127,3,1,1,0,0.0
14.0,81865728.0,0,1,4,402,2,1,1,1,1.99
49.0,11566105.0,0,1,4,561,4,1,1,0,0.0
27.0,18870574.0,0,1,4,1148,3,1,1,0,0.0
10575.0,204644352.0,1,1,4,1514,4,1,7,10,9.99
29978.0,176057344.0,1,1,12,3545,4,1,12,10,19.99
7050.0,3916692480.0,1,0,12,2061,3,1,6,0,0.0
477.0,647016448.0,1,0,4,3549,4,1,5,0,0.0
77.0,351533056.0,1,1,17,883,4,1,2,4,22.99
10.0,36497408.0,0,1,12,1360,3,1,1,0,0.0
550.0,842455040.0,1,1,4,1848,4,1,14,10,99.99
75.0,39951360.0,1,1,4,49,4,1,3,0,0.0
55.0,105777152.0,1,1,4,1062,4,1,1,6,99.99
5.0,65522688.0,0,1,4,158,3,1,1,3,1.99
29.0,23238614.0,0,1,4,2136,4,1,1,0,0.0
6.0,257957888.0,1,1,4,3009,4,1,1,0,0.0
18.0,65761280.0,0,1,4,604,4,1,1,4,9.99
66.0,73341952.0,1,1,4,284,3,1,1,0,0.0
80790.0,36204544.0,0,1,4,1239,5,1,1,0,0.0
6.0,840704.0,0,1,4,589,4,1,1,0,0.0
350.0,102755328.0,0,1,9,2584,4,1,8,7,99.99
4523.0,349562880.0,1,1,4,3945,4,1,15,3,4.49
11.0,40034304.0,0,1,4,807,4,1,1,0,0.0
342.0,276049920.0,1,1,9,1525,4,1,6,9,99.99
1017.0,18959974.0,0,1,4,1732,3,1,3,1,0.99
9.0,230328320.0,1,1,12,2477,3,1,1,3,4.99
1241.0,342853632.0,1,1,4,999,4,1,8,2,2.99
52.0,58329088.0,0,1,4,2322,4,1,2,1,2.99
10.0,32385024.0,1,1,4,1597,4,1,1,2,1.99
26.0,36798319.0,0,1,4,1019,4,1,1,0,0.0
54.0,235515904.0,0,0,12,333,4,1,1,0,0.0
23.0,107793408.0,1,1,4,1237,4,1,1,0,0.0
15.0,108792832.0,0,1,9,2233,3,1,1,0,0.0
7.0,95958016.0,0,1,4,112,4,1,1,0,0.0
5.0,6036814.0,0,1,4,342,4,1,1,0,0.0
18.0,242695168.0,0,1,4,1184,4,1,1,3,19.99
3197.0,268540928.0,1,1,9,1561,3,1,11,7,99.99
10.0,75196416.0,0,1,4,139,3,1,1,0,0.0
42.0,27271168.0,0,0,9,1708,4,1,2,0,0.0
6.0,58705920.0,1,1,4,1006,4,1,1,4,9.99
18.0,29368320.0,0,1,4,947,4,1,1,0,0.0
19.0,235911168.0,0,1,12,2417,4,1,1,6,64.99
15.0,21929984.0,1,1,4,467,3,1,1,0,0.0
19.0,22956032.0,0,1,4,407,4,1,1,0,0.0
15.0,35037184.0,0,1,4,172,4,1,1,0,0.0
308.0,263804928.0,1,1,12,1642,4,1,3,10,19.99
7.0,56011776.0,0,1,4,351,3,1,1,0,0.0
6.0,232820736.0,0,1,12,743,4,1,1,3,29.99
6.0,2451180.0,0,1,4,288,3,1,1,0,0.0
9.0,30389248.0,1,1,4,377,3,1,1,1,0.99
49.0,94694400.0,0,1,4,1567,3,1,1,4,19.99
14.0,350908416.0,0,1,9,1529,4,1,1,0,0.0
82.0,67432448.0,0,1,9,485,3,1,1,0,0.0
18.0,94878720.0,1,1,9,620,5,1,1,6,99.99
7.0,23445504.0,0,1,4,862,4,1,1,2,0.99
14.0,427601920.0,1,1,17,4063,4,1,1,8,49.99
258.0,91068416.0,1,1,12,646,4,1,16,10,27.99
6905.0,19248128.0,0,1,9,869,3,1,1,1,2.99
51.0,144387072.0,0,1,4,1360,4,1,1,8,39.99
18.0,919613440.0,0,0,9,2173,4,1,10,0,0.0
9.0,55713792.0,0,1,9,1050,4,1,1,1,4.99
22.0,34415616.0,0,1,4,427,4,1,1,0,0.0
7.0,10736640.0,0,1,4,370,4,1,1,0,0.0
804.0,84043776.0,0,1,9,1202,4,1,2,10,49.99
392.0,51951307.0,0,1,4,1877,4,1,1,4,4.99
8.0,421883904.0,0,0,12,1826,3,1,1,0,0.0
6.0,78527488.0,1,1,4,528,4,1,6,1,0.99
9.0,82481152.0,0,1,17,150,4,1,1,0,0.0
6.0,176006144.0,0,0,9,1177,4,1,1,0,0.0
45.0,345734144.0,1,0,12,905,4,1,1,5,9.99
463.0,43277312.0,1,0,4,3195,3,1,3,0,0.0
19.0,246755328.0,0,1,4,938,4,1,11,0,0.0
9.0,426718208.0,1,1,4,419,2,1,1,3,2.99
1582.0,178937856.0,0,1,12,2307,3,1,17,10,19.99
10.0,282004480.0,0,1,4,482,4,1,1,6,14.99
6.0,10813440.0,0,1,4,226,4,1,31,0,0.0
39.0,23228416.0,1,1,4,41,2,1,1,2,2.99
207.0,280337408.0,0,1,12,1646,4,1,4,10,99.99
947.0,74012672.0,1,1,4,786,3,1,1,0,0.0
56.0,124385280.0,1,1,9,2229,5,1,2,10,9.99
18543.0,85374976.0,0,1,4,789,4,1,6,3,4.99
9146.0,198654976.0,1,1,4,801,3,1,8,9,99.99
518.0,15837184.0,0,0,4,1563,4,1,17,0,0.0
16.0,24518656.0,0,0,4,842,3,1,1,0,0.0
3998.0,112653312.0,0,1,4,1180,3,1,7,10,9.99
42.0,81206272.0,1,1,4,1841,4,1,1,1,2.99
149.0,82124800.0,0,0,12,1735,4,1,1,3,0.99
8.0,38846464.0,0,1,4,1755,3,1,1,0,0.0
11.0,85783552.0,1,1,4,410,3,1,1,2,1.99
53.0,71241728.0,1,1,4,1605,4,1,1,1,1.99
8.0,66733056.0,1,1,9,384,3,1,1,0,0.0
